Time (s),Latitude (°),Longitude (°),Height (m),Velocity (m/s),Direction (°),Horizontal Accuracy (m),Vertical Accuracy (m)
596.6803147,65.05605,25.45958833,10.71580376,1.713510275,290.7000122,1.700000048,7.300000191
597.6813147,65.05605667,25.45954833,10.91579686,1.727922559,286.9700012,1.700000048,7.5
598.6813147,65.05605667,25.45951833,10.91579362,1.724834204,274.5599976,1.700000048,7.5
599.6813147,65.05605833,25.45949167,11.0157901,1.717113376,278.4700012,1.700000048,7.699999809
600.6813147,65.05606,25.45946167,10.91578622,1.695495009,282.1600037,1.700000048,7.900000095
601.6813147,65.05606167,25.45943833,10.71578306,1.655346632,278.5100098,1.700000048,8.0
602.6813147,65.05606333,25.45940833,11.01577918,1.587403297,275.9299927,1.600000024,8.0
603.6813147,65.056065,25.45938667,10.8157762,1.495782733,272.9200134,1.600000024,8.100000381
604.6813147,65.05606667,25.45936333,10.71577304,1.403132796,265.7099915,1.600000024,8.0
605.6813147,65.05606833,25.45933667,10.51576951,1.287320256,266.8699951,1.600000024,8.399999619
606.6813147,65.05606833,25.45931,10.31576664,1.173051953,281.1000061,1.799999952,9.0
607.6813147,65.05606833,25.45928,10.21576341,1.110770583,275.8500061,1.899999976,9.5
608.6813147,65.05606833,25.45924667,10.21575981,1.075254679,279.3800049,2.0,10.10000038
609.6813147,65.05606833,25.45921333,10.21575622,1.072681069,283.1499939,2.099999905,10.69999981
610.6813147,65.05606333,25.459195,10.41575619,1.064445615,262.0899963,2.299999952,11.30000019
611.6813147,65.056055,25.45916333,10.61575602,1.126726985,248.4199982,2.5,11.80000019
612.6813147,65.05604667,25.45911667,12.51575423,1.303791404,243.7799988,2.599999905,12.0
613.6813147,65.05604333,25.459065,12.71574996,1.447398901,256.25,2.900000095,12.30000019
614.6813147,65.05604833,25.45902,12.91574316,1.560637832,264.8999939,3.200000048,11.10000038
615.6813147,65.056035,25.458965,12.91574242,1.700642228,255.4199982,3.5,11.5
616.6813147,65.05603,25.458905,13.1157379,1.860720873,258.4700012,3.900000095,12.19999981
617.6813147,65.05596667,25.45884167,12.21575572,2.063521385,240.2299957,3.900000095,12.5
618.6813147,65.05593167,25.45879333,12.51576414,2.282793045,234.25,4.099999905,11.89999962
619.6813147,65.05592833,25.45873,12.51575862,2.505152941,241.0200043,4.300000191,11.89999962
620.6813147,65.05591667,25.45874333,12.91576459,0.0,241.0200043,4.300000191,11.60000038
621.6813147,65.055915,25.45869833,13.0157604,0.0,241.0200043,4.5,12.5
622.6813147,65.05591833,25.458675,13.31575659,0.0,241.0200043,4.599999905,12.69999981
623.6813147,65.05594,25.45868167,13.51574887,2.524197817,294.8999939,4.5,12.60000038
624.6813147,65.05594333,25.45870833,14.21575045,2.417650223,275.9899902,3.799999952,11.39999962
625.6813147,65.05602833,25.45871667,17.81571826,2.282793045,309.269989,3.200000048,11.19999981
626.6813147,65.05604167,25.45872833,17.11571433,2.108302116,263.4400024,2.900000095,10.0
627.6813147,65.056055,25.458665,15.51570232,1.965209484,259.5400085,2.799999952,8.800000191
628.6813147,65.05606,25.45859333,15.41569265,1.840131998,275.2600098,2.799999952,9.300000191
629.6813147,65.056075,25.458515,14.61567837,1.70784831,282.7799988,2.599999905,8.399999619
630.6813147,65.05609167,25.45838333,15.41565769,1.670788288,282.7200012,2.400000095,8.800000191
631.6813147,65.05609167,25.45831,15.61564978,1.535416365,291.4700012,2.099999905,7.699999809
632.6813147,65.05609167,25.45826333,15.21564475,1.494238615,281.2999878,1.899999976,7.599999905
633.6813147,65.05609167,25.45820167,15.5156381,1.457693338,303.8200073,1.799999952,7.599999905
634.6813147,65.05609,25.458175,14.91563588,1.427324772,283.8399963,1.799999952,7.400000095
635.6813147,65.05608667,25.45811333,15.11563053,1.407765269,274.7600098,1.700000048,7.5
636.6813147,65.05608833,25.45807333,15.31562557,1.384602785,282.75,1.600000024,7.599999905
637.6813147,65.05608667,25.45804,15.21562263,1.27805531,273.8399963,1.600000024,6.699999809
638.6813147,65.05607833,25.45800667,15.11562228,1.150404215,259.480011,1.600000024,6.800000191
639.6813147,65.05606833,25.45797833,15.01562313,1.043856621,245.2299957,1.5,6.800000191
640.6813147,65.05605333,25.45794667,15.01562556,0.9913550019,231.9900055,1.600000024,6.699999809
641.6813147,65.05603667,25.45792167,15.21562936,1.059298277,229.0099945,1.600000024,6.800000191
642.6813147,65.05602333,25.45789667,15.21563187,1.016576409,248.2599945,1.600000024,6.599999905
643.6813147,65.05601333,25.45789,15.31563505,1.035106421,191.6199951,1.5,6.699999809
644.6813147,65.056,25.457885,15.31563971,1.05260694,193.1600037,1.600000024,6.699999809
645.6813147,65.05598833,25.45788667,15.21564444,1.041797757,203.6300049,1.600000024,6.800000191
646.6813147,65.055975,25.45788167,15.0156491,1.05878365,174.7200012,1.600000024,7.099999905
647.6813147,65.055965,25.45787833,14.91565264,1.058268905,171.6199951,1.600000024,7.099999905
648.6813147,65.05595833,25.45787833,14.71565524,1.03150332,174.8099976,1.700000048,7.400000095
649.6813147,65.05595333,25.45787833,14.81565719,0.9954727888,172.2599945,1.799999952,8.0
650.6813147,65.05594667,25.457875,14.81565943,0.9378238916,177.5899963,1.899999976,8.600000381
651.6813147,65.05593833,25.45787,14.91566214,0.862159729,195.2299957,2.099999905,9.100000381
652.6813147,65.05592833,25.45786167,14.91566514,0.0,195.2299957,2.299999952,9.5
653.6813147,65.05591667,25.45784833,14.91566825,0.0,195.2299957,2.5,9.899999619
654.6813147,65.05589833,25.45784667,14.91567522,0.0,195.2299957,2.5,10.10000038
655.6813147,65.05588167,25.45783,14.71567993,0.0,195.2299957,2.599999905,10.0
656.6813147,65.05587667,25.45783667,14.71568259,0.0,195.2299957,2.700000048,10.10000038
657.6813147,65.05587667,25.457815,14.61568026,0.0,195.2299957,2.799999952,10.19999981
658.6813147,65.05587167,25.45782,14.61568275,0.0,195.2299957,2.900000095,10.19999981
659.6813147,65.05585167,25.45785333,14.51569413,0.0,195.2299957,2.799999952,9.800000191
660.6813147,65.055825,25.45788833,13.3157083,0.0,195.2299957,2.599999905,9.5
661.6813147,65.05581,25.45791,12.81571648,0.0,195.2299957,2.5,9.199999809
662.6813147,65.05580333,25.45783,11.31571047,0.8930430412,11.51000023,2.400000095,8.600000381
663.6813147,65.05579833,25.45781833,10.81571117,0.7777453065,273.4400024,2.400000095,8.399999619
664.6813147,65.05578333,25.45782833,10.41571809,0.6701683402,194.7100067,2.400000095,8.5
665.6813147,65.05574667,25.45786667,8.815736508,0.6130341887,183.4900055,2.0,7.400000095
666.6813147,65.05572,25.45788833,8.615749234,0.6418586373,172.4600067,1.799999952,7.300000191
667.6813147,65.055695,25.457895,8.515759698,0.6758303046,181.5,1.700000048,7.599999905
668.6813147,65.05566333,25.45790333,8.715772939,0.7164933085,176.2599945,1.700000048,7.5
669.6813147,65.05563667,25.45791667,9.015784767,0.7520091534,167.2899933,1.700000048,7.699999809
670.6813147,65.05561,25.45794,9.315797669,0.8297322392,157.8200073,1.600000024,7.800000191
671.6813147,65.05558167,25.45794833,9.915809609,0.9867225289,165.8300018,1.600000024,7.900000095
672.6813147,65.05556167,25.45795667,10.0158183,1.137021422,169.4799957,1.5,7.400000095
673.6813147,65.05553833,25.45795833,10.11582757,1.309453368,164.2400055,1.600000024,7.5
674.6813147,65.05551833,25.45796667,10.91583627,1.401588559,157.7700043,1.600000024,7.599999905
675.6813147,65.05550333,25.45797333,11.81584283,1.459752202,165.3200073,1.600000024,7.699999809
676.6813147,65.05548833,25.45797667,12.31584903,1.46747303,156.8200073,1.600000024,7.5
677.6813147,65.05547667,25.45798333,13.0158543,1.470561385,160.7400055,1.600000024,7.599999905
678.6813147,65.05546,25.45799333,13.51586186,1.522033572,151.0500031,1.600000024,7.900000095
679.6813147,65.055445,25.45801333,14.01586986,1.530783892,146.8200073,1.600000024,8.0
680.6813147,65.05543167,25.45803167,14.11587702,1.479311705,150.1499939,1.600000024,8.100000381
681.6813147,65.05541833,25.45804833,14.415884,1.452031374,159.7299957,1.700000048,8.0
682.6813147,65.055405,25.45806667,15.01589116,1.395926714,156.0500031,1.700000048,8.199999809
683.6813147,65.05539667,25.458085,15.41589638,1.313571095,153.25,1.700000048,7.699999809
684.6813147,65.055385,25.4581,15.21590253,1.311512232,150.1999969,1.700000048,7.800000191
685.6813147,65.05537333,25.45812,15.21590922,1.346513391,154.6699982,1.700000048,7.699999809
686.6813147,65.05536,25.45814167,15.01591674,1.408794761,157.3500061,1.700000048,7.800000191
687.6813147,65.05535,25.45815833,15.01592242,1.425265789,155.3200073,1.700000048,7.800000191
688.6813147,65.05533833,25.45817333,15.01592858,1.380999684,159.0599976,1.600000024,7.300000191
689.6813147,65.05532833,25.45818833,14.81593408,1.377396703,160.5700073,1.600000024,7.400000095
690.6813147,65.05531833,25.458195,14.61593869,1.378426075,143.8899994,1.600000024,7.300000191
691.6813147,65.05531,25.45821167,14.41594372,1.346513391,148.7899933,1.600000024,7.300000191
692.6813147,65.05529833,25.45823,14.31595023,1.383573294,153.3699951,1.600000024,7.300000191
693.6813147,65.055285,25.45824667,14.21595721,1.418574452,141.9499969,1.600000024,7.199999809
694.6813147,65.05527333,25.45826167,14.21596336,1.436074972,159.2799988,1.600000024,7.300000191
695.6813147,65.05526167,25.45827167,14.21596898,1.396956086,164.5700073,1.600000024,7.400000095
696.6813147,65.05525333,25.45828333,14.41597347,1.344969153,170.9700012,1.600000024,7.5
697.6813147,65.055245,25.45829833,14.31597833,1.308938622,161.9600067,1.600000024,7.099999905
698.6813147,65.05523167,25.45831,14.01598477,1.333645225,170.8999939,1.600000024,7.099999905
699.6813147,65.05521667,25.45832167,13.91599186,1.323350787,169.2100067,1.600000024,7.099999905
700.6813147,65.05520333,25.45833333,13.6159983,1.338277817,173.4400024,1.600000024,7.0
701.6813147,65.05519,25.45834,13.51600421,1.324895024,168.1000061,1.600000024,7.0
702.6813147,65.05518,25.45835167,13.51600935,1.258495808,163.8500061,1.700000048,7.099999905
703.6813147,65.05516833,25.45835333,13.41601407,1.218347549,196.7799988,1.700000048,6.900000095
704.6813147,65.05515667,25.458345,13.31601773,1.213200331,204.6199951,1.700000048,7.099999905
705.6813147,65.05514333,25.45832333,13.6160206,1.238936424,210.7100067,1.600000024,6.699999809
706.6813147,65.05513333,25.45831667,13.41602378,1.234818578,197.4299927,1.600000024,6.5
707.6813147,65.05512167,25.45831333,13.11602797,1.23945117,192.2899933,1.600000024,6.599999905
708.6813147,65.055105,25.45829667,12.51603268,1.212685585,193.0800018,1.5,6.400000095
709.6813147,65.05508833,25.458285,12.31603793,1.212170839,191.4900055,1.5,6.300000191
710.6813147,65.05507333,25.45827833,12.21604306,1.238936424,196.5,1.5,6.5
711.6813147,65.05506,25.45826333,12.11604665,1.330556989,204.6999969,1.600000024,6.599999905
712.6813147,65.055045,25.45824333,12.11605035,1.378940821,201.3600006,1.600000024,6.5
713.6813147,65.05503833,25.45821833,12.01605028,1.403132796,252.8699951,1.600000024,6.699999809
714.6813147,65.055035,25.458185,12.11604801,1.376367211,262.0700073,1.600000024,6.699999809
715.6813147,65.05502833,25.45816333,12.11604829,1.288349748,235.2799988,1.600000024,6.900000095
